"trt.b.y","distdt","distir","distfd","distr","targetdist"
"dt.1.2021",1.15004977021458,1.81076109615752,0.521939533667446,0.775474324030584,1.15004977021458
"dt.1.2022",1.01541036725113,1.94406229304611,0.497331681397321,1.16007426013484,1.01541036725113
"dt.1.2023",0.988297024696427,1.98958290853557,0.647881691297061,1.04622317639637,0.988297024696427
"dt.10.2021",0.418074902068001,1.2643303366621,0.47639067015098,0.450257860681346,0.418074902068001
"dt.10.2022",0.681657200514573,1.09095149871201,0.449377925782695,1.60541354651524,0.681657200514573
"dt.10.2023",0.665260437216185,1.20728154733575,0.623212397474076,1.10971166329822,0.665260437216185
"dt.11.2021",0.923627293022268,2.13654148556052,0.524361687696552,0.715979722248879,0.923627293022268
"dt.11.2022",0.980110783415223,1.97345916352875,0.382705755260002,1.45510879674674,0.980110783415223
"dt.11.2023",2.60559901906546,2.57514979970112,0.605807713914611,2.90859652526143,2.60559901906546
"dt.12.2021",0.516716245312925,1.21858377554718,0.30194293746339,0.475190197343298,0.516716245312925
"dt.12.2022",0.359514885535549,1.13905620619048,0.0190025150346786,0.481684172944604,0.359514885535549
"dt.12.2023",0.431144642518683,0.870713629033599,0.356618846325754,0.623851788833376,0.431144642518683
"dt.13.2021",0.823323796898941,1.86275039705057,0.693869740853521,0.814455637985259,0.823323796898941
"dt.13.2022",1.04571715641783,1.93311342512097,0.565145608629552,3.61672052064581,1.04571715641783
"dt.13.2023",1.05941831117122,1.96223894509236,0.772128011742362,1.27790507307346,1.05941831117122
"dt.14.2021",1.03071363823921,1.59188883282396,0.425091878249563,1.18902851520056,1.03071363823921
"dt.14.2022",0.640985358909001,1.03125549477471,0.322295391164457,3.70965510831861,0.640985358909001
"dt.14.2023",1.26562356519161,2.02113439899917,0.392444474901392,1.62948375081125,1.26562356519161
"dt.15.2021",1.26682476186968,0.983392174851354,0.145949412267843,1.35872633698744,1.26682476186968
"dt.15.2022",0.572155903240349,1.12758236361428,0.334670945868017,3.22714287663474,0.572155903240349
"dt.15.2023",0.461841634273078,1.14923883854378,0.381025789428054,1.10796066650565,0.461841634273078
"dt.16.2021",0.945285143768189,2.43195025933284,0.669945253164026,1.15119239267426,0.945285143768189
"dt.16.2022",0.772207835394693,2.58153189957963,0.551103005439756,3.68367559716832,0.772207835394693
"dt.16.2023",0.921227472671077,1.99137195317558,0.51749788805321,0.6222455187943,0.921227472671077
"dt.17.2021",0.725981443879598,1.47440657122772,0.606003714171696,0.705340948289613,0.725981443879598
"dt.17.2022",1.09913369896803,1.94819991482274,0.608791936605624,1.47197955997207,1.09913369896803
"dt.17.2023",1.05484120617212,1.90915675508971,0.802388157872289,1.63038859551293,1.05484120617212
"dt.18.2021",0.47673532660838,1.37385463639173,0.4068401979517,0.70040956431815,0.47673532660838
"dt.18.2022",0.672765342451541,1.66687032553659,0.346104654044192,1.59710410491731,0.672765342451541
"dt.18.2023",1.32778301256825,2.18043214349512,0.257373959355579,1.34874935065785,1.32778301256825
"dt.19.2021",0.464135350919962,0.989326099111707,0.366709845607985,1.15040208275618,0.464135350919962
"dt.19.2022",0.572350851136502,0.994090584378556,0.360547006009696,2.59712993611334,0.572350851136502
"dt.19.2023",0.535534315578811,0.922765404250164,0.534853881124478,1.73653271918734,0.535534315578811
"dt.2.2021",0.525327055466424,0.559818424576879,0.467942007097716,1.23801692488537,0.525327055466424
"dt.2.2022",0.411258328795723,0.492355616522083,0.1560455276739,1.09831283546003,0.411258328795723
"dt.2.2023",0.45776806107266,0.625106934361035,0.290118019434715,0.819761779481077,0.45776806107266
"dt.20.2021",0.534257654239179,1.15600120430342,0.364303767748426,0.890777076936743,0.534257654239179
"dt.20.2022",0.673406770131598,1.10289284955136,0.399997744242991,1.97975506496766,0.673406770131598
"dt.20.2023",0.744654496644045,1.42474470069238,0.285546384360389,0.531453817202627,0.744654496644045
"dt.21.2021",1.00481590713569,1.72298014637138,0.637154413137814,1.14486170718761,1.00481590713569
"dt.21.2022",1.10449146908499,1.95828211015395,0.61792950495355,2.55364143484303,1.10449146908499
"dt.21.2023",1.06924642866294,1.96450387115052,0.800599795380436,1.6560627223571,1.06924642866294
"dt.22.2021",0.59371919932317,1.41589722135443,0.293592899812732,0.536967408964354,0.59371919932317
"dt.22.2022",0.850991033550789,1.99192903401706,0.129978714856687,2.06898060443961,0.850991033550789
"dt.22.2023",1.59109942551214,2.01502031884216,0.279435910506499,1.83030215250089,1.59109942551214
"dt.23.2021",0.898392068033006,2.25313810665793,0.620270988431516,1.11012265540705,0.898392068033006
"dt.23.2022",1.06036548316007,1.87807206016598,0.535293850993211,2.09649397057861,1.06036548316007
"dt.23.2023",1.02667321888827,1.83451868294154,0.655224567991236,1.13631071259335,1.02667321888827
"dt.24.2021",1.29883624710541,1.69986691608303,0.567691061093066,1.24084220532387,1.29883624710541
"dt.24.2022",0.901195425824356,2.40008309455081,0.461050732788496,2.12880726519856,0.901195425824356
"dt.24.2023",2.54256155833234,2.71349755956427,0.348174976290219,2.91594809760913,2.54256155833234
"dt.25.2021",0.769167234881586,2.16185639648112,0.638664508126128,0.618717663219105,0.769167234881586
"dt.25.2022",0.963658507525764,1.98888208108828,0.370052191616613,2.45921878884946,0.963658507525764
"dt.25.2023",0.909108060052887,1.93710841421255,0.532278183292498,0.728927355895786,0.909108060052887
"dt.26.2021",0.413440812229308,0.830445413270326,0.47592219239408,1.27857153012038,0.413440812229308
"dt.26.2022",1.0388056625732,2.02627505914395,0.573092558958641,2.42904954216803,1.0388056625732
"dt.26.2023",1.0461928907272,1.84206651605525,0.553162756523005,1.0706016836007,1.0461928907272
"dt.27.2021",0.49614990145217,1.13880533057993,0.307635711097425,0.587920390415033,0.49614990145217
"dt.27.2022",0.589526996593232,1.11688045649443,0.364826624658526,2.64831351437209,0.589526996593232
"dt.27.2023",0.51897574878631,1.05497848188627,0.427665154604237,1.45582308053338,0.51897574878631
"dt.28.2021",0.479573732585136,1.08359286302968,0.401770329122757,0.70272679247426,0.479573732585136
"dt.28.2022",0.403530026036677,0.573053975175922,0.140349534788712,2.11635418329184,0.403530026036677
"dt.28.2023",0.571961107354187,0.868061775606993,0.462015694779865,1.09552816680176,0.571961107354187
"dt.29.2021",0.923106013537449,1.75211421361907,0.449188183817765,0.77643114571196,0.923106013537449
"dt.29.2022",0.72130151302014,1.63590308781495,0.183435080331136,1.93768330336072,0.72130151302014
"dt.29.2023",1.49549867522427,2.04771524986167,0.236334035829626,1.402763451045,1.49549867522427
"dt.3.2021",0.992962426397091,1.16771223872316,0.273715886143716,0.652565994639282,0.992962426397091
"dt.3.2022",1.37191066220145,1.26005623117848,0.112454465252331,1.27193914073688,1.37191066220145
"dt.3.2023",1.85153748918652,1.54579450648603,0.468941874050671,1.89457121260663,1.85153748918652
"dt.30.2021",0.997631685343193,1.71456282773749,0.60937325810812,1.09852831150459,0.997631685343193
"dt.30.2022",1.04531278596277,1.80211766095586,0.471804836670354,2.14478872876266,1.04531278596277
"dt.30.2023",1.06890473772657,1.96435334829188,0.777514068863113,1.56848978595541,1.06890473772657
"dt.31.2021",0.758027008117701,0.759747237538891,0.436323140272568,0.961079727956342,0.758027008117701
"dt.31.2022",0.833550877554388,1.21143139978205,0.592696193023176,2.99515697964267,0.833550877554388
"dt.31.2023",0.506762770806238,0.793248747746721,0.452871623796344,1.40673970751549,0.506762770806238
"dt.32.2021",1.06971044807592,1.2681753988619,0.342507939195249,0.752635057540503,1.06971044807592
"dt.32.2022",0.585851709408504,1.02152657560194,0.266578506037939,1.80364087760076,0.585851709408504
"dt.32.2023",1.09637410956635,1.3930991245439,0.272909237129364,0.739496962959901,1.09637410956635
"dt.33.2021",0.477873535739645,0.996059505603021,0.507718972233943,1.03214612779207,0.477873535739645
"dt.33.2022",0.817420178891607,1.16503395755836,0.563002440925865,2.98396404451998,0.817420178891607
"dt.33.2023",0.660473062992542,0.808111303940109,0.591640043807617,1.51118439589671,0.660473062992542
"dt.34.2021",0.495873946658664,1.02874223851038,0.53903456318045,0.882331507426682,0.495873946658664
"dt.34.2022",1.10700536091997,1.96181036016753,0.619865507862952,2.62235964464169,1.10700536091997
"dt.34.2023",1.18697612252711,2.05926958126431,0.406349534049459,1.72168633166093,1.18697612252711
"dt.35.2021",1.14718470858365,2.56012400885583,0.78257255310905,1.56605369044917,1.14718470858365
"dt.35.2022",0.877203171110121,2.06785211339374,0.451383277366968,1.91825717844722,0.877203171110121
